OBJECTID,GLOBAL_ID,AIRPORT_ID,DESIGNATOR,LENGTH,WIDTH,DIM_UOM,COMP_CODE
21663,3FF8D415-7B33-4538-8B40-280F348C6979,FADEAEA1-D88C-4D86-883D-3CC1C40765BE,03/21,2300,300,FT,GRASS
21767,ACDEDE54-5C44-4FE3-81B7-C5000C0FFC6A,12D0D31C-3054-44F7-A9BE-57AD46E399FB,03/21,1337,300,FT,GRASS
21842,C2605414-1D75-431A-94BE-D1AFF9DC1E58,5F16DD51-C0D0-4E27-85CB-053D79DECAE5,03/21,2000,300,FT,GRASS
22289,8B19EF49-BB96-47EB-8801-E7905AC56BF1,11ACDADB-2D00-4719-91AE-9E93D0D0B050,03/21,1171,24,FT,GRASS
22675,9083AAF0-8BEB-4437-9A9B-CEA53A499F9C,901E5636-504D-4867-8DAC-8639B295BE92,03/21,1823,300,FT,GRASS
23029,1C70543B-EDFF-443A-BE73-1045D3FC1EF2,4EBD4446-157A-48C8-A316-ECBEA09C6D03,03/21,2600,300,FT,GRASS
23187,4DBE0522-F978-4C97-9389-AC248E87CD24,E137FC26-965B-4213-936A-6C33911641FA,03/21,2208,75,FT,GRASS
23200,B12373D0-FD1B-476B-8F32-74881DE1F7F8,1CFAAB46-C6E6-483C-8748-D2F699661B7F,03/21,3073,100,FT,GRASS
23351,3736DA7D-5C80-4368-9FC1-C42814A1AE9E,A16B0A5B-4628-4821-9451-2EE2941AE0BC,03/21,2074,85,FT,GRASS
23382,FBFFC3C5-8A8A-441E-9C5F-A54AE777AB1A,237B7664-BD45-4A18-9DE3-72EED14D4160,03/21,1519,150,FT,GRASS
23428,C66F7DBA-619D-4B02-9E1C-A74376B2F5FF,B418EB7F-9D8C-473D-BA81-B8CF9135EBC7,03/21,1350,25,FT,GRASS
23605,2F387121-AB69-4224-AFE0-2E7B87604783,A70F7E07-5744-4C20-A0E0-CD521A52CB2E,03/21,2600,80,FT,GRASS
23609,B5B5C6DA-3F60-406D-9D7B-D9EA2C05A47F,A7BC74B7-777E-48B8-9581-3B2ED9923D73,03/21,2200,30,FT,GRASS
23622,912F1FAC-4801-4FC0-91D4-3B48FEBF641A,A1B49ACD-95A1-4A0A-931F-0FE19F5BF567,03/21,1944,100,FT,GRASS
23666,549047BF-197E-42C7-87A5-2E299C26DFFC,3F4937FD-24EE-449A-A28B-E542CE1378E7,03/21,1470,70,FT,GRASS
23687,24029F92-5E9E-42C7-90C4-DCD03FC8EBBD,6B512909-E052-41B4-B1CE-21048AF157D6,03/21,2000,100,FT,GRASS
23896,09D9D686-C6DD-4591-84EB-DCB827DBD7C6,42736885-2467-4D07-8A90-DD004AA00765,03/21,976,25,FT,GRASS
6,0687A386-40EF-4AD0-A4A2-FEA0EC331264,C7DF2896-135E-487B-9172-2FF613E7EAF1,03/21,3200,76,FT,GRAVE
14,D87302E9-E4EF-4F62-A87A-C410F03D1E73,EA527207-EE57-4E6A-863D-605CFA1D51D3,03/21,1400,300,FT,GRAVE
77,D19465B6-0984-42FE-84D5-B37C84FB1F2F,E733F91E-4E75-4943-87C2-12BCDC2B4917,03/21,675,300,FT,GRAVE
132,DF77D00C-8210-431B-8DBD-2EC4BBC319A3,E03F9C1B-B2EC-4D32-B86B-FC09EFDCDFE9,03/21,1400,300,FT,GRAVE
157,E9521FFE-3421-4434-99D7-21DC84DD2511,B0674B3B-700F-40E5-8522-67BBC02EB18E,03/21,5005,100,FT,GRAVE
183,AC7B505C-34E1-4ABB-9704-50540D612388,B9F993BD-6A9F-4C1A-9EE4-1D915E11B992,03/21,1500,75,FT,GRAVE
274,5734696F-FECB-4B42-BA7F-A3E3DF45729E,B49876B0-3F13-4E55-AF3A-36143546DB9F,03/21,4000,75,FT,GRAVE
296,387CFDBA-A026-4CB8-841C-47B3B2D7FF35,F53C7E9D-3C0F-466A-9141-D99603BFE405,03/21,3986,100,FT,GRAVE
362,389414AE-C73F-437D-BB7A-2A43D77B5AC8,5487B93E-25FA-45FC-AC31-037EA7CA347E,03/21,4184,100,FT,GRAVE
365,D11C2DAA-44D8-488E-AF81-28AFB0D13057,92AB29CA-42FD-4FBC-8E8A-2E2FFD7B15E0,03/21,1200,300,FT,GRAVE
372,3170414C-258E-44B9-96FC-F200624863B9,61440EDB-2DEE-431E-8E2F-33A3E4A9FA03,03/21,3200,75,FT,GRAVE
379,189E9CDA-658E-4C33-98F6-EFF7424A1A95,C77F657F-A604-4CA4-83B6-8D41120B33C3,03/21,1950,110,FT,GRAVE
397,91C6E309-7ADE-4EE9-B137-C8EBCAE5A365,3503C68E-C36C-491F-BE19-9D06C7D77314,03/21,1200,300,FT,GRAVE
417,E5FA7D89-0224-4CEB-9E88-E4A17F69159A,18E9AA45-73A3-403F-A82B-1C8A0697D965,03/21,4000,100,FT,GRAVE
448,CBDC988F-90F3-40CA-97E1-25F92057B93A,C01D16E7-2602-44F3-9DC5-D77985F5C698,03/21,3814,80,FT,GRAVE
477,3268E5B1-351F-44CD-BA2F-A29B94C4EAFB,20C0BE88-7CD5-44B5-B817-C6546786337B,03/21,3300,75,FT,GRAVE
506,BB2A45F1-F13A-462B-8082-0153BFB7A981,3DB7B70E-6EBC-47A7-94EA-F5C45E01A9C2,03/21,2750,60,FT,GRAVE
519,550308C9-92EA-4893-9DEE-2A1FD9588595,FBAE8E2D-DDD6-4D38-8CD0-1EEF0B150C88,03/21,1400,300,FT,GRAVE
562,439C2D42-035F-4A87-894B-7606B8468A49,2C2B1BC7-FF73-490D-B1C8-79452CAA4992,03/21,2800,300,FT,GRAVE
597,CD2CBAA3-F938-4EA0-8283-321DE1C68428,1711158D-CB42-4798-BB21-EE4E3E41E777,03/21,4400,75,FT,GRAVE
616,5FA46592-251B-401F-9761-7B9082ACFA61,6CA6FC4D-5BA4-4621-B570-940E77479A39,03/21,3000,300,FT,GRAVE
622,814EE88F-70F6-4750-8D1D-6ABA7BCF40D1,568A42AA-E166-40DF-862F-183B1CE0F2C2,03/21,1900,300,FT,GRAVE
1642,C32011A0-B3A2-4751-B238-0175F4C6B32A,0BD58B79-4D72-4A64-988F-6ED64F4E4505,03/21,2500,300,FT,GRAVE
3102,3DFC7289-3A79-4ECD-89E1-A7C4632D7D35,B76D2040-CCB9-4256-98D9-5400D807F006,03/21,1600,300,FT,GRAVE
9358,61FB25D0-D5D3-48B8-8658-FF83AC77DF7C,7BFEACC4-0E7C-49B7-9029-103B1089708B,03/21,4400,70,FT,GRAVE
13808,52492B4B-9D0B-4BA9-B195-938F31F32441,99D9A768-8B09-4E5D-9D08-BE3019495530,03/21,2500,300,FT,GRAVE
13980,4EA6C9FC-5FDD-4C6E-BCD7-2DC342AE8470,58CEF58F-0445-4418-9224-E29D4704BFA5,03/21,1900,300,FT,GRAVE
13991,C1026DCD-F793-4114-AD16-0F4B469FC991,586A48B5-54C2-4381-89E9-A86847D1C8C1,03/21,1950,300,FT,GRAVE
14047,EB5E3E92-ED02-4988-9945-30BCB1CAF90F,AAC7D75A-14B9-4B55-8422-E227C6A289CD,03/21,6000,300,FT,GRAVE
15198,0F2505B4-A6C1-40CF-AC58-9576F7B0BFAF,AB35B4FC-6712-4656-8782-BC76900209DC,03/21,2100,300,FT,GRAVE
16064,BAE0D9FB-0A26-4A93-986A-049E29A25CE3,119F9575-1120-439E-9A2E-C96324921E08,03/21,2650,300,FT,GRAVE
16700,A9DBB335-DFDD-4290-97C5-CD6C24C2FEFB,568D35D8-72C7-4422-AAA3-F21063AF0637,03/21,2200,300,FT,GRAVE
18362,872393DB-C4B6-4951-9AFF-054643D5E7DE,0BC4639E-43EF-40E2-856D-3A530B5C8AB9,03/21,2400,300,FT,GRAVE
20510,31D07952-528F-4DEE-87C5-4B6EEC4BB7B2,356AA654-AB7F-4D6D-A2D8-83F41795263F,03/21,3000,60,FT,GRAVE
20511,896A3CA9-1168-4197-967D-83481BAD8061,46B5FE74-C58B-46FF-ABF9-4E73047A9F9D,03/21,660,300,FT,GRAVE
20889,2784FB40-87A8-4B50-9A14-69D063F9D8A2,2C3F1829-F370-400D-AEA5-F9C12594A173,03/21,3000,300,FT,GRAVE
21253,7A6AC39D-54EF-4260-A744-56203AE8FA41,CDFD5026-9284-4A32-A49E-472E50978B4B,03/21,3320,75,FT,GRAVE
21261,DB51969B-4910-4EB8-9FD5-987134E8DB88,FE05C4C6-A0F0-44E7-98AB-E9CECC8D4CB3,03/21,4011,100,FT,GRAVE
21372,7C2D0B37-85A3-4708-B428-7B9896DD11C6,28FAB94B-6171-40E0-82FC-541D4CC78156,03/21,1227,50,FT,GRAVE
22231,BC931C5C-82DE-419A-AA03-8D027A8FD76F,51FF4EE6-0598-4E78-BD68-FEEF76CA0475,03/21,4000,75,FT,GRAVE
22278,6F5969C3-79EA-4FB9-87B1-B5C10739A9E6,860886DF-31E0-425E-A588-7C1449DB829F,03/21,2300,50,FT,GRAVE
23979,0B464BBA-A17C-481B-9EAB-F9F770D91984,1E55E1C7-7AEF-464E-9833-44164BBD41C2,03/21,4517,60,FT,GRAVE
660,A05ECEEC-6D44-4BA5-83B3-201D8BF9FA22,4A3F376B-85A3-43E1-B38F-A861B96DB9C9,03/21,1000,300,FT,TURF+DIRT
1977,C540577A-A998-4DE9-8241-7D333C096A36,FCFC0FA8-0F16-4D65-9C62-DECD4CB76211,03/21,1345,300,FT,TURF+DIRT
2326,42493EE2-77F2-4CEE-B0CF-FC94283D61B8,4C3EEA91-42BD-46E8-B9A8-E7A62FC6601B,03/21,2000,300,FT,TURF+DIRT
5091,ED65915E-6C9F-4286-BC59-7D6FC98A2296,4D197020-FFC0-4B70-BC61-2A87876ACA3F,03/21,2200,60,FT,TURF+DIRT
5333,EA66E9F2-F61F-4BBF-81D7-95740322E13C,AB87354B-635D-435F-B290-356952757C34,03/21,1800,300,FT,TURF+DIRT
5345,BC879AB8-BBEB-4901-AD9D-99FBF2BCACD8,3B3408C3-E6C1-4708-960E-4815C2837055,03/21,2100,75,FT,TURF+DIRT
12117,12777964-86C9-490A-B61B-C570D4F38DF0,928BFEFE-FCAF-4368-A4A4-46BCCCA70E03,03/21,5100,300,FT,TURF+DIRT
14073,7493C240-E2C5-4C5B-BA84-A67BD0AEEB3C,5BA2F5EF-8E48-4E82-9248-FA2BD9A13E6F,03/21,3000,300,FT,TURF+DIRT
15812,BFD7CEC3-2CFF-40AF-ACE5-E0CCD0A2BEFF,C3B506A8-AF80-4754-B2F0-1833E656E842,03/21,1900,300,FT,TURF+DIRT
18672,2107BD18-B45B-4D3F-AA78-1AB2C7C33DE6,65AB35C7-9E85-4B6E-B333-2452CDD5A0BD,03/21,3750,300,FT,TURF+DIRT
19739,2745D1A1-5D5E-4537-A5F1-154039E3076D,B2295932-7060-46CA-B357-563CFC12EFC5,03/21,2623,100,FT,TURF+DIRT
23800,91E81214-B258-4325-815A-3433FF00A3D4,86FE0EFC-D12D-4AB0-A129-A7CECAFEAC9D,03/21,1271,75,FT,TURF+DIRT
5268,445E53AF-6B29-4A0D-BF1D-4B95D7FFED02,18556D96-429E-4C35-96D4-4FDDE33DCB8D,03/21,2000,300,FT,TURF+GRVL
8505,1E96AEC9-A69E-4453-9951-81092220B393,8506C769-67B5-4747-BB82-104CB3ABD831,03/21,1680,300,FT,TURF+GRVL
9759,AAC44470-5A88-43CB-BEA7-B26EC807436D,2A805E81-E0AF-4F09-8E93-D8CC042DD259,03/21,2360,75,FT,TURF+GRVL
12073,4091B25C-84FF-4486-BC14-7346C614E30A,3589A2D7-9271-4A0A-9DEA-7C0DE350E0EA,03/21,4000,300,FT,TURF+GRVL
14136,A6BD541C-E6E5-4BDC-BD27-3AA3820D7B72,0FF83F4B-176A-4143-96AB-45BADA7A7CF2,03/21,2700,300,FT,TURF+GRVL
1984,4BDDA18B-220B-4464-931C-390C59B93DEC,C9B83C54-6609-4D8C-854A-7C790CA0EA18,032/212,3500,90,FT,CONC
1664,9FD68B0E-8419-4B38-828A-6341D853722A,F5D0D431-ED1A-4503-8FFA-417F01494C2A,03L/21R,4846,60,FT,ASPH
1985,5B652BF8-CFF7-4EC7-AE8A-BCE10724D9E1,C9B83C54-6609-4D8C-854A-7C790CA0EA18,03L/21R,11001,150,FT,ASPH
4440,175A479F-A784-4862-BE9D-EFB0C17F5A7B,067F263E-36E0-4BB1-A030-B1786D62B81A,03L/21R,3746,150,FT,ASPH
12916,D7C715FB-FA9B-481F-8806-1CEEC59EDCE0,35B40B03-F72B-47E2-9A93-73B9508D8990,03L/21R,3801,100,FT,ASPH
18775,D898D9A8-E8E6-4A74-8212-D44B428CF010,462AA8E4-0817-43FF-BEB3-D6C773AA08AA,03L/21R,7707,150,FT,ASPH
1595,880D5619-121D-40C2-B053-C1C179EA213C,C1321302-848C-44A6-B222-04BAC785D212,03L/21R,10000,150,FT,CONC
1737,D7F6D736-D6CA-4BB8-819A-D073DA32912E,273A1556-B027-4596-B05F-6B46A699DD01,03L/21R,13300,200,FT,CONC
8592,D0694EAE-94AC-404B-A0B1-61AF89C53D3C,90EDCD5B-D722-42A8-9139-35812BECEF2E,03L/21R,8501,150,FT,CONC
12258,3A6D3427-8C91-4084-B9C1-88A279E440EC,A363E886-D28B-4FD5-BC22-6A3AFB9D4E2E,03L/21R,10120,200,FT,CONC
12831,67A10212-3E65-43B8-8277-4826EBE3DE57,0C63E96E-20ED-4E9E-968A-4E9F0254B589,03L/21R,2100,300,FT,GRASS
19820,60750CAF-7A88-4EF9-9796-446BD8335EFF,570BB0C7-9A8C-49EA-B8A2-68160CA04439,03L/21R,1300,300,FT,GRASS
1528,815E7920-918F-4607-AF69-FA7552E5FACE,F5D0D431-ED1A-4503-8FFA-417F01494C2A,03R/21L,7619,150,FT,ASPH
12832,C5519534-6F1C-49EC-A65A-7BC3D9205833,0C63E96E-20ED-4E9E-968A-4E9F0254B589,03R/21L,2150,300,FT,ASPH
12917,9421B31E-89E4-4E1F-A9DB-80083EE19500,35B40B03-F72B-47E2-9A93-73B9508D8990,03R/21L,6101,150,FT,ASPH
18776,13AE9DF5-B653-4232-BF10-200B034CD58A,462AA8E4-0817-43FF-BEB3-D6C773AA08AA,03R/21L,4423,75,FT,ASPH
1596,EA8B0721-2576-479F-9405-C4041921C918,C1321302-848C-44A6-B222-04BAC785D212,03R/21L,9912,150,FT,CONC
1986,7B43B2A8-263D-40AF-B894-A233FCE88DA2,C9B83C54-6609-4D8C-854A-7C790CA0EA18,03R/21L,10995,150,FT,CONC
4441,EB6FE741-8692-40AD-B978-6BE546AD2663,067F263E-36E0-4BB1-A030-B1786D62B81A,03R/21L,6001,100,FT,CONC
8593,A8C61240-5A09-457A-9E27-7E7F357E3C30,90EDCD5B-D722-42A8-9139-35812BECEF2E,03R/21L,10001,150,FT,CONC
12259,2594008D-D429-4C63-8A73-28AC3A11F43B,A363E886-D28B-4FD5-BC22-6A3AFB9D4E2E,03R/21L,10051,150,FT,CONC
1851,6F89A436-8B61-490C-9BED-CF2A496F1326,273A1556-B027-4596-B05F-6B46A699DD01,03R/21L,9240,150,FT,CONC+ASPH
19821,4035D415-8071-408E-B2E4-55386B2FC386,570BB0C7-9A8C-49EA-B8A2-68160CA04439,03R/21L,2980,300,FT,GRASS
19872,E2A4521B-533D-4FE4-971C-1F556B8AB626,46A2FAD5-6A83-456A-8D69-9D6AE500F02A,04,4499,150,FT,ASPH
19767,4B2446D9-4723-4BB0-9B8E-225717B7080D,19BE872D-F500-4819-A7E7-6EDA76BD8422,04,3500,300,FT,GRASS
19866,C63E42BE-32A7-45E8-BC15-3C59900235D1,76D7964E-0722-4ADA-819B-60BE34918B61,04,6000,300,FT,GRAVE
19869,390C09FE-85FD-4FB3-9E14-AEDEEEE197DB,5A0CAE50-7DE0-4C38-8C5B-B032079925C9,04,4400,300,FT,GRAVE
20181,427871F4-16FE-4A1F-AD88-F6153E31B137,8428E0A2-2499-46C6-940F-4E5AF70C1A73,04-22,6000,200,FT,ASPH
20184,914D8960-84FC-43BB-94B1-5A9361D62E28,CEB2D5B7-282A-4E58-8663-86F8ED8A9097,04-22,6600,150,FT,ASPH
20287,FB6E7E42-8205-4D48-8E5A-9C74FEE8CF6E,9DFD6779-900C-4EE6-945C-C0575D30DB49,04-22,4505,90,FT,ASPH
20294,183BC04F-E913-402C-9333-69D1BFE012CD,5D0E30C7-F84E-4EE3-A16D-2BF1C2555382,04-22,3300,75,FT,ASPH
20313,E0144243-C920-4F41-B7D5-F680AB3D45F0,F7E47850-0347-44D2-BB34-60E0E7F04864,04-22,2322,150,FT,ASPH
20485,E4925D20-0784-436D-B784-7D211AC5A130,B788E774-0428-4CEF-8642-4CF293C2309F,04-22,3500,100,FT,ASPH
20311,88F2E118-E342-4496-A6AB-502F544BF6F1,2C50CE54-97C6-4716-81CD-DBF263EB8F32,04-22,2205,65,FT,GRAVE
20456,4E05691A-BA76-4230-B87D-7C86C0089D2A,505FC3CC-7352-4F7A-8EFB-56EB947091AC,04-22,4000,100,FT,GRAVE
20507,D4FC384B-76D3-48C0-9AD1-FA405DB5948E,A4B98D9F-9971-4C47-AA19-87F287C1145A,04-22,5020,100,FT,GRAVE
10634,C5790A51-118D-4EAD-9571-ACA4E7FF77DA,F4E82AB1-CFCC-4ACB-8404-0F03EA906D02,04/22,2200,300,FT,ASP+GRS
11833,F835031E-73FC-4AED-B659-CF405CC0E438,3A7D79A2-771D-4F72-A13A-C172751526EB,04/22,5598,50,FT,ASP+GRS
16010,5676555E-141E-497F-85ED-6665FE851EA5,FCAC1601-78B3-4F8C-BD3E-6865C19C7CBA,04/22,2330,300,FT,ASP+GRS
18743,19437D0F-1536-4C76-ADB5-E0CA76CBE240,08DE5910-BA90-45C2-B134-ED8D8C9243F3,04/22,2200,300,FT,ASP+GRS
13370,BD8126F5-163C-4659-BDA1-C5C4FF4BC434,CB477CFA-FF18-4D82-ACC1-790BE42421C0,04/22,3800,55,FT,ASP+GRVL
255,47C03439-1E37-4F7F-B4A5-E67BED0A0C35,B40147A4-FBEC-40E2-89C4-327C6BA93891,04/22,6701,150,FT,ASPH
756,0A52EFEE-ECB7-44F3-A8B1-DF593C4F2D1E,0F3904B6-FBA8-4776-97C8-05FB74A882C2,04/22,1200,300,FT,ASPH
760,DE6AEAE8-4489-4EC0-9C48-A3E5C164CAC1,56E99D23-529E-4241-9CC6-5A02CF1067DD,04/22,3700,75,FT,ASPH
840,83268A78-F5A0-40CF-A79F-058DEB72621A,4E0AE03A-CFDE-44EE-99F0-36B3EBDD54EF,04/22,5002,100,FT,ASPH
847,23D78585-A368-49C0-A7BB-F903454F2058,CA4F3FBF-EF6B-4909-90EB-4D8E181088B4,04/22,3197,75,FT,ASPH
860,50CD5AB4-E288-4385-8A8B-2C4C2A4033E4,BC3A4C1F-5061-43AC-A3F6-11344D48C430,04/22,5001,100,FT,ASPH
938,7E593AB4-2A83-4639-A332-7156418F29D0,268474C9-9B32-4995-8B80-82A514394300,04/22,5000,75,FT,ASPH
945,27BB9D42-8658-4150-A1A2-CA4F7FDA5237,D731BB34-A2BE-4034-93EF-13D331FEBB1A,04/22,2909,300,FT,ASPH
975,16F4C57C-60D6-4AFC-9BAE-5DB08B6E004F,2AFB13E8-DA8B-4401-BCFE-3B598DDD6B02,04/22,5240,80,FT,ASPH
982,F03565A2-FEB6-4287-B30F-0E2384111C2D,AB834E1A-A7F1-49A6-A01F-7F31F9695A84,04/22,6498,150,FT,ASPH
1075,D6922848-7584-4A2D-BBA6-F041223D569C,C4E65BC9-AE92-4347-9441-15C165846814,04/22,4649,80,FT,ASPH
1114,A6650A7C-3790-4552-821E-75B76FFCF00C,CCB888F5-CFF3-4DAF-9EB0-A965FC862AB5,04/22,6032,100,FT,ASPH
1127,1E8D5743-41DF-4A6D-ABB7-FD27C011C986,6C309A17-D224-43B1-9005-1A30D2E68CB6,04/22,5002,75,FT,ASPH
1129,D8232CB6-7C35-456C-9EE8-9626DF63D55F,3847C47F-7804-4C5D-8B09-1E6234023DDF,04/22,5158,75,FT,ASPH
1143,4F0EE879-70E7-4C20-860C-C9CC16D85C98,BDE19383-F138-408B-960D-ED5B4DAE0B3B,04/22,5702,75,FT,ASPH
1172,27DAA4B3-FD34-47B8-92E9-4C5C08E2E6E6,30B0C9BB-C5FA-4CD4-86DA-939A6CE0B034,04/22,6601,150,FT,ASPH
1231,9B7D9F26-7F49-4393-9404-A42B31A7DE7F,E6383363-E7E4-4501-B304-24659EC5B294,04/22,3188,60,FT,ASPH
1281,60910306-1E08-4577-A66A-1D600126F150,FDA55BE8-3045-480A-9030-E3C663AC4EBD,04/22,6001,150,FT,ASPH
1314,8F39F3B0-3FB6-4C9A-B2E6-A262EC2096AB,58D357F9-2643-40CD-9BD7-8CE6CBE6F7AE,04/22,5001,75,FT,ASPH
1374,D304A4B0-C7AF-4E50-ADCC-923A93FE4707,D882B795-1741-4BBE-A16B-95625022701F,04/22,3302,75,FT,ASPH
1376,A6635D1E-6522-47F4-9AE6-4E2ED2F00E96,41BEB024-052E-4EFC-995F-2807486FCBE9,04/22,4500,75,FT,ASPH
1402,1A87FD50-D60B-400B-A475-9938AC9829AA,65457C52-E480-463C-8023-1085615BF468,04/22,6601,150,FT,ASPH
1524,6023CFD8-7F53-487C-8F0E-D0F8AE6A1ACB,F98AC683-ED63-43D2-B29F-83470DE25333,04/22,4751,50,FT,ASPH
1547,9155A119-7175-4A21-AAB7-7400F15C9062,30907FCB-D213-4827-8C72-B53010B68F3E,04/22,4800,75,FT,ASPH
1549,932F0128-1BE0-4E1C-AB0C-784C1F68BB28,0E973501-1B9A-4918-BD75-1144C95CC06A,04/22,5830,60,FT,ASPH
1588,5A87A8AF-8BFE-4982-A699-30A4039054C5,A209249B-75D8-4656-9F32-7CE69D88211E,04/22,5200,75,FT,ASPH
1661,ECD368A9-11B5-4F41-A064-0E2BBECF3FF1,8AF4BECD-7270-470F-AE2F-56EB02F73F3F,04/22,4200,50,FT,ASPH
1731,F1013322-A6DE-4E6E-B03B-BB13B055F4D6,56D0A821-15C4-45B9-82C6-C5FFB705F3AA,04/22,7499,150,FT,ASPH
1767,C9E3163C-9A08-4697-A520-77608B24DB56,9937C6F6-3639-478A-AF74-813A20E205B5,04/22,6000,300,FT,ASPH
1771,2CF5AD59-190F-4C29-B615-059CC8F552D0,1CF0DC81-BD28-46B4-A3EB-2CD45F697552,04/22,2980,35,FT,ASPH
1830,5CA38E81-627F-43BE-8335-8689F7773FF2,AEDC63A1-C2E0-4989-8446-B5D83BD6DD32,04/22,5123,100,FT,ASPH
1866,120C1580-D042-481A-858D-C15B590CCC25,7753FD13-F4AD-4A3B-AFAD-9B536B41D4B9,04/22,4205,50,FT,ASPH
1959,040BB861-3B23-428C-9433-532C8E4DC4EF,18DC5041-8BCB-49C4-92C2-6F9B74E1DAFA,04/22,2000,300,FT,ASPH
2023,1565B0F2-72E9-42FC-843C-7863157BCA46,5A78B6AD-B9EB-4703-BE72-D22227A099F7,04/22,3000,50,FT,ASPH
2031,E3A0EB95-1473-4FFE-A7EF-B58F908C8CC8,10C2F585-2708-4DDE-A877-B76A81BB1EC1,04/22,2014,25,FT,ASPH
2294,6A80F678-9FF6-476D-9A52-82D48A01CE2C,3A27D538-FC30-4E5F-8324-220A23E03AC0,04/22,2400,300,FT,ASPH
2329,955B662C-5953-4E50-864D-D77D3C30B3B3,E3D8486D-97C2-41DB-8155-0977518BC2F8,04/22,3798,75,FT,ASPH
2396,C9270B75-4BF3-4FBB-B840-F5CDFEC10A89,3F2525C2-B324-4197-8869-CEEDEE654E86,04/22,4747,60,FT,ASPH
2522,71C71FD9-C03C-4B63-88FE-DFB7470009B3,E3807AF6-D21C-4F73-AF63-87CA3B2ED07E,04/22,2700,300,FT,ASPH
2698,D8ADC667-D62F-403F-9AC9-A06A1D9D8502,F9352DA9-0D7A-4924-8413-7F31BDFC5DCB,04/22,2200,300,FT,ASPH
2785,C110F9D1-6397-4AE6-A936-D8C75F574F6E,43C82F3A-2B5F-479F-8214-FA255441810B,04/22,2880,300,FT,ASPH
2864,ED44E076-E689-4BDE-9327-B4C2E9FDEBDE,BCEBF88E-36E2-4BB6-98B6-2C850B3365F9,04/22,3240,300,FT,ASPH
2968,FC839A42-1670-48F7-BA3F-375B7304DB85,619A42CD-8691-47DE-BD9A-A5DF0304AC34,04/22,4100,40,FT,ASPH
3019,9500776B-4057-4062-805A-C8DB95B65E98,39D494BE-4EE4-4057-98C3-7FDA202EF142,04/22,5501,75,FT,ASPH
3230,452E6CC5-F469-4762-981C-79B01F661025,96204F8C-A545-4DF9-943D-5472C5BC1697,04/22,5000,150,FT,ASPH
3252,12D2C3B4-8F36-432C-90AC-9C60420DE5E9,F53C296B-99BC-460B-B6DD-4568F9518DB8,04/22,5500,150,FT,ASPH
3291,98EAD871-A58B-4940-9353-DA57076FF442,76AE82F7-1DD7-4140-B912-DC50AD158ECF,04/22,5900,75,FT,ASPH
3385,66770206-E467-4733-B95B-15C878639F0E,4A5E22E0-7DE5-49F3-A278-5E4DEB0F1109,04/22,2533,28,FT,ASPH
3501,3B8A3E9B-617A-440A-AF88-66A04AB4291C,A527FD2A-911A-4937-B82F-FCCC3A9829E0,04/22,5301,100,FT,ASPH
3612,6BE68AF3-5011-47CD-8C66-29D41EFEF9DB,D5EDBED6-70D6-44AA-B02F-8EEC8F59C8FD,04/22,5005,75,FT,ASPH
4076,9D4F414A-C563-4F06-AEF9-EDA4A9F978A4,6D9B12C2-2E29-47E5-BE8C-B9C12DC8C0E0,04/22,6000,150,FT,ASPH
4088,F1E836E6-4D50-4671-8CA6-57DE302C5933,84E11735-61D9-4966-8E47-6B2E692C061A,04/22,5006,150,FT,ASPH
4191,57820E03-1D79-49B8-859D-E9AC19EF2810,61ACA8B2-C391-4D35-95B8-3BFE9B4F805F,04/22,7193,150,FT,ASPH
4238,5C79F114-6D96-4062-9842-62E550FF2991,FE3C1BCE-FC3A-4095-81CF-F584AEBC6097,04/22,3583,100,FT,ASPH
4253,13063CBD-BB64-43FC-A298-C7642BCD08F4,F83408DF-2239-4254-9294-49C814E218A7,04/22,4974,100,FT,ASPH
4364,B8FD0D64-22B4-40DC-BA3B-54C762BB9001,D2787897-64BB-46D4-90FA-3C677482B319,04/22,6000,100,FT,ASPH
4571,4A220DE1-3277-4949-92CA-BC80ECCA0888,775B7059-560D-4D0E-9C34-FAA7CC84A4C7,04/22,6000,100,FT,ASPH
4619,C98495A2-44A5-47CB-B2C1-1923D452B7C5,C490E6AA-73EB-447C-BC17-8A2A5E170D5B,04/22,6004,101,FT,ASPH
4660,45137E14-BFC6-41A6-8950-6DDB4134034C,F5CE9F92-EAA7-4419-BDD7-E2ED87767ECB,04/22,5197,100,FT,ASPH
4662,CA485001-0F75-4896-857D-ED8503DE54C8,1070E4EF-6A33-459D-A5C5-D12846DC796A,04/22,7771,200,FT,ASPH
4749,14ED3DAB-9B67-4E23-A3CF-68D5277A6B4B,0C9198C7-C8C8-452A-A99C-2432F98DAA2F,04/22,5598,100,FT,ASPH
5400,678DB54F-06F0-411C-A762-41297A6F3FED,9BDD4685-29A0-4AC3-ABE3-5371EC8B45BD,04/22,4001,75,FT,ASPH
5465,20C0E177-2CA7-4D34-8B9E-537F9898A2B1,03BB28F5-681D-4CCE-8C90-B4815F82A359,04/22,4500,50,FT,ASPH
5530,53884D81-09D9-41D5-A645-1EDFC5BC432B,66BC1F1F-2151-4C58-998B-DC21D69B5308,04/22,6502,150,FT,ASPH
5659,29547DB2-E4C1-4F9F-9749-6A7C9D9E572B,512FD66C-27AC-4050-B41D-82ED89DA9E2F,04/22,4001,75,FT,ASPH
5699,390657CA-C394-4471-9163-DA966BEDF12A,9B132C61-89CA-41B0-B2CF-DAF9F78A3255,04/22,2784,40,FT,ASPH
